figure,case_id,model,phase,CL,CD,persistence,ldvm_delta_CL,ldvm_delta_CD,ldvm_shedding
14,razak2014_fig14,v4b,0.9609375,-1.056539240118649,0.10000545789822003,0.3203611781687589,0.20181383065215056,0.19942877465365544,0.0
14,razak2014_fig14,v4b,0.96875,-1.0129403971797746,0.09203452081262958,0.3273086736430672,0.2822297179835769,0.1924368008916728,0.0
14,razak2014_fig14,v4b,0.9765625,-0.9651469626649378,0.08340814613753667,0.3344310667506844,0.3651021052999726,0.18390493704947358,0.0
14,razak2014_fig14,v4b,0.984375,-0.7511161053765407,0.03971238462573703,0.3417054675677738,0.6966980478176027,0.12150469163020425,0.0
14,razak2014_fig14,v4b,0.9921875,-0.7681280034246831,0.04526371304735135,0.34910924572416957,0.6752095837355695,0.13294521216465682,0.0
15,razak2014_fig15,old,0.0,-0.36643908204179076,-0.09356987512698851,,,,
15,razak2014_fig15,old,0.0078125,-0.3600962340427403,-0.09424233637254242,,,,
15,razak2014_fig15,old,0.015625,-0.3505347377592072,-0.09402886031922429,,,,
15,razak2014_fig15,old,0.0234375,-0.3378410499047757,-0.09292189566291767,,,,
15,razak2014_fig15,old,0.03125,-0.3221251013823587,-0.09092317654425196,,,,
15,razak2014_fig15,old,0.0390625,-0.30351544729550206,-0.08804355925572824,,,,
15,razak2014_fig15,old,0.046875,-0.28215751159527347,-0.08430296869342797,,,,
15,razak2014_fig15,old,0.0546875,-0.2582103866006589,-0.07973020321540626,,,,
15,razak2014_fig15,old,0.0625,-0.23184348525807813,-0.07436264815738858,,,,
15,razak2014_fig15,old,0.0703125,-0.2032331305960703,-0.06824588642826104,,,,
15,razak2014_fig15,old,0.078125,-0.17255907410508103,-0.06143322085171204,,,,
15,razak2014_fig15,old,0.0859375,-0.14000102653014623,-0.05398512051923194,,,,
15,razak2014_fig15,old,0.09375,-0.10573541035682898,-0.045968594437011435,,,,
15,razak2014_fig15,old,0.1015625,-0.06993227976528539,-0.037456497272635315,,,,
15,razak2014_fig15,old,0.109375,-0.0327524817004949,-0.028526743562872648,,,,
15,razak2014_fig15,old,0.1171875,0.0056548562194281005,-0.019261486727705893,,,,
15,razak2014_fig15,old,0.125,0.04515437171224108,-0.009746273407069642,,,,
15,razak2014_fig15,old,0.1328125,0.08562586712530146,-6.918625683503588e-05,,,,
15,razak2014_fig15,old,0.140625,0.12696549636126184,0.009680086199053988,,,,
15,razak2014_fig15,old,0.1484375,0.16908634741656658,0.019411121374461632,,,,
15,razak2014_fig15,old,0.15625,0.21191851356581487,0.029033660430051098,,,,
15,razak2014_fig15,old,0.1640625,0.25540867815532586,0.03845849854210412,,,,
15,razak2014_fig15,old,0.171875,0.299519572580186,0.04759837994985539,,,,
15,razak2014_fig15,old,0.1796875,0.3442288565289033,0.05636887876649624,,,,
15,razak2014_fig15,old,0.1875,0.38952827979960625,0.06468936190398669,,,,
15,razak2014_fig15,old,0.1953125,0.4354223246278488,0.07248397083541211,,,,
15,razak2014_fig15,old,0.203125,0.4819261681090271,0.07968230607466247,,,,
15,razak2014_fig15,old,0.2109375,0.5290635123385089,0.08622006817418798,,,,
15,razak2014_fig15,old,0.21875,0.5768637396082253,0.09203961248717961,,,,
15,razak2014_fig15,old,0.2265625,0.6253590771695684,0.09709040528951048,,,,
15,razak2014_fig15,old,0.234375,0.6745817474827432,0.10132941952892957,,,,
15,razak2014_fig15,old,0.2421875,0.7245610541751922,0.10472144040866116,,,,
15,razak2014_fig15,old,0.25,0.7753205081585083,0.10723928604000971,,,,
15,razak2014_fig15,old,0.2578125,0.8268750013474083,0.1088639495386576,,,,
15,razak2014_fig15,old,0.265625,0.8792280707763186,0.10958467373253401,,,,
15,razak2014_fig15,old,0.2734375,0.9323694400502615,0.10939895472356392,,,,
15,razak2014_fig15,old,0.28125,0.9862724783572352,0.10831242994256841,,,,
15,razak2014_fig15,old,0.2890625,1.0408921979930046,0.1063387346070284,,,,
15,razak2014_fig15,old,0.296875,1.0961634473477528,0.10349930287000109,,,,
15,razak2014_fig15,old,0.3046875,1.1519992552162694,0.09982305102640274,,,,
15,razak2014_fig15,old,0.3125,1.2082896785170372,0.09534600749772275,,,,
15,razak2014_fig15,old,0.3203125,1.2649009546768761,0.09011092191426938,,,,
15,razak2014_fig15,old,0.328125,1.3216752261270264,0.08416679390647641,,,,
15,razak2014_fig15,old,0.3359375,1.3784304797349223,0.07756836674369558,,,,
15,razak2014_fig15,old,0.34375,1.4349612991776208,0.07037560301206831,,,,
15,razak2014_fig15,old,0.3515625,1.4910398098319448,0.06265302950266144,,,,
15,razak2014_fig15,old,0.359375,1.546417041321208,0.05446916135065914,,,,
15,razak2014_fig15,old,0.3671875,1.6008257279585574,0.045895996476623346,,,,
15,razak2014_fig15,old,0.375,1.6539824180728038,0.037008229766537254,,,,
15,razak2014_fig15,old,0.3828125,1.7055902171635493,0.027882569475669788,,,,
15,razak2014_fig15,old,0.390625,1.7553431019125543,0.018597238277266902,,,,
15,razak2014_fig15,old,0.3984375,1.8029293087806886,0.009231210679216622,,,,
15,razak2014_fig15,old,0.40625,1.848035446121604,-0.0001364817799527326,,,,
15,razak2014_fig15,old,0.4140625,1.8903513390931523,-0.009427338039398296,,,,
15,razak2014_fig15,old,0.421875,1.9295744494599614,-0.01856403085395453,,,,
15,razak2014_fig15,old,0.4296875,1.9654146475834704,-0.027471077913388355,,,,
15,razak2014_fig15,old,0.4375,1.9975990021309313,-0.03607538498406857,,,,
15,razak2014_fig15,old,0.4453125,2.0258762694256887,-0.04430687501392526,,,,
15,razak2014_fig15,old,0.453125,2.050021301955929,-0.052098999503004687,,,,
15,razak2014_fig15,old,0.4609375,2.069838941039838,-0.059389304289033766,,,,
15,razak2014_fig15,old,0.46875,2.085167611919446,-0.06611988867342347,,,,
15,razak2014_fig15,old,0.4765625,2.0958822275468294,-0.07223789541400093,,,,
15,razak2014_fig15,old,0.484375,2.101896602180838,-0.07769591591279632,,,,
15,razak2014_fig15,old,0.4921875,2.1031650523801106,-0.08245239310880409,,,,
15,razak2014_fig15,old,0.5,2.0996833744569083,-0.0864719515099172,,,,
15,razak2014_fig15,old,0.5078125,2.0914889312401663,-0.08972571331325024,,,,
15,razak2014_fig15,old,0.515625,2.07866002298176,-0.09219153954581458,,,,
15,razak2014_fig15,old,0.5234375,2.061314359144222,-0.09385425284729315,,,,
15,razak2014_fig15,old,0.53125,2.039606897666144,-0.09470578905991998,,,,
15,razak2014_fig15,old,0.5390625,2.013727029591872,-0.09474528284546321,,,,
15,razak2014_fig15,old,0.546875,1.98389512306722,-0.09397908272996901,,,,
15,razak2014_fig15,old,0.5546875,1.9503585616054528,-0.0924206948746238,,,,
15,razak2014_fig15,old,0.5625,1.913387370617924,-0.09009069050983866,,,,
15,razak2014_fig15,old,0.5703125,1.8732694799130343,-0.0870165917184157,,,,
15,razak2014_fig15,old,0.578125,1.8303057496764248,-0.08323272072964423,,,,
15,razak2014_fig15,old,0.5859375,1.784804904379384,-0.07877997475691674,,,,
15,razak2014_fig15,old,0.59375,1.737078559417091,-0.0737055066895683,,,,
15,razak2014_fig15,old,0.6015625,1.6874364651908136,-0.06806232997278695,,,,
15,razak2014_fig15,old,0.609375,1.6361820295507705,-0.061908876713535156,,,,
15,razak2014_fig15,old,0.6171875,1.5836080775412982,-0.055308518920085675,,,,
15,razak2014_fig15,old,0.625,1.5299930910891373,-0.048329000239786576,,,,
15,razak2014_fig15,old,0.6328125,1.4755980907697777,-0.04104179277657206,,,,
15,razak2014_fig15,old,0.640625,1.4206640520910987,-0.0335214373399974,,,,
15,razak2014_fig15,old,0.6484375,1.3654097360166646,-0.025844887197404274,,,,
15,razak2014_fig15,old,0.65625,1.310030164501102,-0.018090779832085336,,,,
15,razak2014_fig15,old,0.6640625,1.25469574351677,-0.010338657437157983,,,,
15,razak2014_fig15,old,0.671875,1.1995518846759503,-0.0026681999830615246,,,,
15,razak2014_fig15,old,0.6796875,1.1447191410051836,0.004841539626674875,,,,
15,razak2014_fig15,old,0.6875,1.090293958651498,0.012112931867076411,,,,
15,razak2014_fig15,old,0.6953125,1.036349918408169,0.019070554481309822,,,,
15,razak2014_fig15,old,0.703125,0.9829393800692354,0.025641957242147316,,,,
15,razak2014_fig15,old,0.7109375,0.9300955320246354,0.03175841755528448,,,,
15,razak2014_fig15,old,0.71875,0.8778347517964286,0.0373556629558067,,,,
15,razak2014_fig15,old,0.7265625,0.8261592091143273,0.042374549418488554,,,,
15,razak2014_fig15,old,0.734375,0.7750596303245519,0.046761683160321824,,,,
15,razak2014_fig15,old,0.7421875,0.7245181793418264,0.05046998726012672,,,,
15,razak2014_fig15,old,0.75,0.6745114011590947,0.0534592074707982,,,,
15,razak2014_fig15,old,0.7578125,0.6250131658348881,0.05569635184929567,,,,
15,razak2014_fig15,old,0.765625,0.5759975969915754,0.05715606353262083,,,,
15,razak2014_fig15,old,0.7734375,0.5274418754186259,0.057820922230585374,,,,
15,razak2014_fig15,old,0.78125,0.47932899269990814,0.0576816800838897,,,,
15,razak2014_fig15,old,0.7890625,0.4316502980035768,0.05673742162857508,,,,
15,razak2014_fig15,old,0.796875,0.38440784565744346,0.054995649957732456,,,,
15,razak2014_fig15,old,0.8046875,0.3376164448645319,0.052472294986023335,,,,
15,razak2014_fig15,old,0.8125,0.291305250063402,0.049191652381921414,,,,
15,razak2014_fig15,old,0.8203125,0.2455197214181715,0.045186234430291024,,,,
15,razak2014_fig15,old,0.828125,0.20032269802140626,0.04049647975324771,,,,
15,razak2014_fig15,old,0.8359375,0.1557943387443083,0.03517045760931782,,,,
15,razak2014_fig15,old,0.84375,0.11203290988305528,0.02926348311205722,,,,
15,razak2014_fig15,old,0.8515625,0.06915410117078284,0.022837509989174127,,,,
15,razak2014_fig15,old,0.859375,0.02728970623670788,0.015960418696614243,,,,
15,razak2014_fig15,old,0.8671875,-0.013413969214366885,0.00870523642359936,,,,
15,razak2014_fig15,old,0.875,-0.05279805400823876,0.0011493471963005587,,,,
15,razak2014_fig15,old,0.8828125,-0.0906932259897242,-0.006626299755295674,,,,
15,razak2014_fig15,old,0.890625,-0.1269220527633692,-0.014537995070863764,,,,
15,razak2014_fig15,old,0.8984375,-0.16130162158080857,-0.022500100705955896,,,,
15,razak2014_fig15,old,0.90625,-0.19364664074470428,-0.03042592321042298,,,,
15,razak2014_fig15,old,0.9140625,-0.22377267458554131,-0.038228604854889735,,,,
15,razak2014_fig15,old,0.921875,-0.25149949184956344,-0.04582202662842369,,,,
15,razak2014_fig15,old,0.9296875,-0.27665440617698045,-0.05312170880972892,,,,
15,razak2014_fig15,old,0.9375,-0.2990755360599933,-0.06004570081009577,,,,
15,razak2014_fig15,old,0.9453125,-0.31861503732794283,-0.06651545775194904,,,,
15,razak2014_fig15,old,0.953125,-0.3351420301470497,-0.07245667820321974,,,,
15,razak2014_fig15,old,0.9609375,-0.3485452720479087,-0.0778001089162892,,,,
15,razak2014_fig15,old,0.96875,-0.3587354755233325,-0.08248230502516737,,,,
15,razak2014_fig15,old,0.9765625,-0.36564719250858935,-0.08644632182691274,,,,
15,razak2014_fig15,old,0.984375,-0.3692401753174367,-0.08964234519944715,,,,
15,razak2014_fig15,old,0.9921875,-0.3695002496069892,-0.09202826184245273,,,,
15,razak2014_fig15,v4b,0.0,-0.36136006836348616,-0.06642498045714267,0.7232815801197915,0.004482325292250273,0.019811908675707812,0.0
15,razak2014_fig15,v4b,0.0078125,-0.34073870878951606,-0.06605355427854917,0.7175554013464542,0.055258532238986316,0.024728544587909605,0.0
15,razak2014_fig15,v4b,0.015625,-0.31166189399198735,-0.06503808030199315,0.7115790731936349,0.1224764498841969,0.030537523265615294,0.0
15,razak2014_fig15,v4b,0.0234375,-0.3157849735362806,-0.06627075803381671,0.705375353143788,0.06385243734642217,0.027183607613922935,0.0
15,razak2014_fig15,v4b,0.03125,-0.31162695932322854,-0.06678535491883786,0.6989683549307621,0.025412368576928437,0.024984983155484305,0.0
15,razak2014_fig15,v4b,0.0390625,-0.2793222952881133,-0.06510666145704654,0.6923834024117571,0.07092396872577507,0.028621786370777474,0.0
15,razak2014_fig15,v4b,0.046875,-0.26050370118761795,-0.06413834675260602,0.6856468861080383,0.06297834893834599,0.02816480390766576,0.0
15,razak2014_fig15,v4b,0.0546875,-0.23186185352877342,-0.06200987430752221,0.678786123845684,0.07787741721691828,0.029140699254632123,0.0
15,razak2014_fig15,v4b,0.0625,-0.20624915978624025,-0.059445366742952255,0.6718292268271708,0.0753719036242027,0.02845870743334122,0.0
15,razak2014_fig15,v4b,0.0703125,-0.16105367936172393,-0.05429300725424086,0.6648049723468156,0.12439773290339323,0.03187512991965185,0.0
15,razak2014_fig15,v4b,0.078125,-0.12800492291528065,-0.049056172764412605,0.6577426842329989,0.1295761923995899,0.031880701019080734,0.0
15,razak2014_fig15,v4b,0.0859375,-0.07845101105200288,-0.04117101986650905,0.6506721219624826,0.1760321686534405,0.03544818302138187,0.0
15,razak2014_fig15,v4b,0.09375,-0.038246966870031304,-0.033005937826764434,0.6436233792516857,0.18936325158544343,0.03628745797927383,0.0
15,razak2014_fig15,v4b,0.1015625,0.001446984812904742,-0.024078331140026932,0.6366267927907051,0.1964351338019186,0.0368166003084065,0.0
15,razak2014_fig15,v4b,0.109375,0.04315163793181941,-0.014700040562000097,0.6297128616521186,0.20498718905273747,0.03734048949840243,0.0
15,razak2014_fig15,v4b,0.1171875,0.08174233723366471,-0.005503206224893345,0.6229118681447104,0.20177638749828317,0.036485583450004716,0.0
15,razak2014_fig15,v4b,0.125,0.12337749112844856,0.004049396474002455,0.6162529396190475,0.20384030913110843,0.03594990373965833,0.0
15,razak2014_fig15,v4b,0.1328125,0.16446454762523993,0.013489667940203107,0.6097641512587998,0.20202828816022833,0.034745280939143586,0.0
15,razak2014_fig15,v4b,0.140625,0.2077014896529615,0.023074419995835357,0.6034709292092316,0.20360674472288723,0.033778945311802866,0.0
15,razak2014_fig15,v4b,0.1484375,0.2510798446857559,0.032458132857110286,0.5973979385841814,0.2036589106892429,0.0324067180301229,0.0
15,razak2014_fig15,v4b,0.15625,0.29513645568450986,0.04165346885956555,0.5915656755276231,0.2037486497399488,0.03089801143872263,0.0
15,razak2014_fig15,v4b,0.1640625,0.34180501042124617,0.05084011616789063,0.5859928269892575,0.20868317724456073,0.029906770783087937,0.0
15,razak2014_fig15,v4b,0.171875,0.3864261694062566,0.059295142054106964,0.5806951874645896,0.20726353294295022,0.027895606619739846,0.0
15,razak2014_fig15,v4b,0.1796875,0.4350052565167859,0.06777292319273386,0.5756839803043695,0.2139358303110925,0.026876299495875593,0.0
15,razak2014_fig15,v4b,0.1875,0.482621362685668,0.07550027605894402,0.5709665401948,0.2169832696226772,0.02519830075692921,0.0
15,razak2014_fig15,v4b,0.1953125,0.5295659027349121,0.08241163843533722,0.5665455398891264,0.21719370030932958,0.02290360006305095,0.0
15,razak2014_fig15,v4b,0.203125,0.5784176485313892,0.08885122159742004,0.5624195097923311,0.22051138609166215,0.02095366618929047,0.0
15,razak2014_fig15,v4b,0.2109375,0.6274378328520354,0.09447171640412787,0.5585875956967321,0.22286261000934476,0.018693738892463646,0.0
15,razak2014_fig15,v4b,0.21875,0.6765237600708194,0.09917812602577335,0.5550500222113769,0.2239802796662645,0.016043406888279346,0.0
15,razak2014_fig15,v4b,0.2265625,0.7272269223187092,0.10318967102551671,0.5518078862289723,0.22728611686635578,0.013608596734752504,0.0
15,razak2014_fig15,v4b,0.234375,0.7768322718794461,0.10622581810235157,0.5488629581257958,0.2266506956997217,0.010853461629043791,0.14644660940672644
15,razak2014_fig15,v4b,0.2421875,0.8292951770979977,0.10940473883226645,0.546217489754715,0.2308024671691138,0.010320579391818789,0.37059047744873963
15,razak2014_fig15,v4b,0.25,0.8891184622139121,0.11475663470836803,0.5438740288621481,0.24948799510697342,0.01648086086746069,0.75
15,razak2014_fig15,v4b,0.2578125,0.9769484086894409,0.12657700103751027,0.5418352400567894,0.3275533617221766,0.0386608771504997,0.75
15,razak2014_fig15,v4b,0.265625,1.0211841279983025,0.12944222916941062,0.5401037328820745,0.30866973135397047,0.04317833576106146,0.6294095225512604
15,razak2014_fig15,v4b,0.2734375,1.1779123148982373,0.15705524389143444,0.5386818978942417,0.5322636890405062,0.10330461551440528,0.6294095225512604
15,razak2014_fig15,v4b,0.28125,1.2273741277011743,0.1618079805976406,0.5375717519205973,0.5220958836646444,0.11382567101878929,0.6294095225512604
15,razak2014_fig15,v4b,0.2890625,1.192174889469504,0.1527032303802195,0.5367747938652508,0.33319102469484085,0.08363594500673872,0.6294095225512604
15,razak2014_fig15,v4b,0.296875,1.3614281460150452,0.1983656368261671,0.5362918725397972,0.5913680365987769,0.15832843049803208,0.6294095225512604
15,razak2014_fig15,v4b,0.3046875,1.4034005071592026,0.21675891962792296,0.5361230680234028,0.5772548494270412,0.1704799577702859,0.6294095225512604
15,razak2014_fig15,v4b,0.3125,1.4057789325913197,0.22363660730157925,0.5362675880017906,0.4770522787221795,0.1620155807187726,0.5499502112523148
15,razak2014_fig15,v4b,0.3203125,1.4147258489461585,0.23037650708162147,0.5367236804015666,0.3905575903957996,0.15678896887903163,0.482962913144534
15,razak2014_fig15,v4b,0.328125,1.41149723266353,0.23266266062360913,0.5374885634318237,0.2776440432726394,0.144771807988531,0.232962913144534
15,razak2014_fig15,v4b,0.3359375,1.477337705237582,0.2514668462460569,0.5385583738782928,0.31440348561332915,0.17110678048513087,0.232962913144534
15,razak2014_fig15,v4b,0.34375,1.5127534839351684,0.26162205257918775,0.5399281341783394,0.28610193281045343,0.18119513081689792,0.1035533905932736
15,razak2014_fig15,v4b,0.3515625,1.5635105355147123,0.2752538167364979,0.5415917384516935,0.29259172969338454,0.20072689317845832,0.0
15,razak2014_fig15,v4b,0.359375,1.5107431162144533,0.260766548391659,0.5435419572872086,0.0742936726834778,0.16053173084042133,0.0
15,razak2014_fig15,v4b,0.3671875,1.5173838994331956,0.26157115297222244,0.5457704607062024,-0.012727665708662095,0.15487525549177408,0.0
15,razak2014_fig15,v4b,0.375,1.5032826898908578,0.25650845144986184,0.54826785835387,-0.1434816438835532,0.137092469830523,0.0
15,razak2014_fig15,v4b,0.3828125,1.515443909671637,0.25851183964724933,0.5510237556268882,-0.2135919482767635,0.13549718753753118,0.0
15,razak2014_fig15,v4b,0.390625,1.5231725517790609,0.25945593749499274,0.5540268241409518,-0.29018875460930443,0.1318649230184172,0.0
15,razak2014_fig15,v4b,0.3984375,1.6200243758180348,0.28542174116919583,0.5572648846876732,-0.16159538619925465,0.18493474093964835,0.0
15,razak2014_fig15,v4b,0.40625,1.5306218308774784,0.25987381896439143,0.5607250006343181,-0.44942081917685733,0.12182765392875311,0.0
15,razak2014_fig15,v4b,0.4140625,1.6618806233165944,0.2962997422049857,0.5643935795875392,-0.2293383893215567,0.20026168346478657,0.0
15,razak2014_fig15,v4b,0.421875,1.7088246840841128,0.30952439658612996,0.568256481075692,-0.19398734559721872,0.22672982921415408,0.0
15,razak2014_fig15,v4b,0.4296875,1.7166276518740826,0.3120129918958794,0.5722991280026077,-0.24223259740910252,0.22907675931203705,0.0
15,razak2014_fig15,v4b,0.4375,1.6292165903536606,0.2877201456877056,0.5765066196851194,-0.5085022206439975,0.16880788193530238,0.0
15,razak2014_fig15,v4b,0.4453125,1.68709207748768,0.3048508140231901,0.5808638444011953,-0.42546844024164543,0.20678839962484302,0.0
15,razak2014_fig15,v4b,0.453125,1.671755641524645,0.3013726728320075,0.5853555895372592,-0.5086679309554174,0.19664147237237298,0.0
15,razak2014_fig15,v4b,0.4609375,1.6460585880141616,0.2950812969463825,0.5899666476230392,-0.6100803494560488,0.18027336911524797,0.0
15,razak2014_fig15,v4b,0.46875,1.7071083080213898,0.3137148476128426,0.5946819167701395,-0.49062025149272936,0.22598812186208356,0.0
15,razak2014_fig15,v4b,0.4765625,1.7146868824067212,0.31717108650225523,0.5994864942764508,-0.49236859570235697,0.23597089662131468,0.0
15,razak2014_fig15,v4b,0.484375,1.7498442128595921,0.32858970518198083,0.6043657624127969,-0.4148195347713804,0.2674943423497373,0.0
15,razak2014_fig15,v4b,0.4921875,1.7677287698132544,0.33508395549928455,0.6093054656619166,-0.36978503762499815,0.2884638278434593,0.0
15,razak2014_fig15,v4b,0.5,1.7844091164692713,0.34121560291770414,0.6142917789251439,-0.3169353441939508,0.31036119530799894,0.0
15,razak2014_fig15,v4b,0.5078125,1.810516777684696,0.34999620789193076,0.6193113664424276,-0.22819935330051772,0.3411734832229714,0.0
15,razak2014_fig15,v4b,0.515625,1.7347398183981588,0.32948987014743625,0.6243514313814393,-0.398696620361904,0.2962609134336762,0.0
15,razak2014_fig15,v4b,0.5234375,1.7333272066417762,0.33020197674033874,0.6293997562377837,-0.363764104870599,0.308801310915909,0.0
15,razak2014_fig15,v4b,0.53125,1.6622457646858861,0.3108635739332381,0.6344447343483552,-0.5092989682680297,0.2682466326054775,0.0
15,razak2014_fig15,v4b,0.5390625,1.6789160184953205,0.3165134732475438,0.6394753929526639,-0.40666720108542,0.29724149881089496,0.0
15,razak2014_fig15,v4b,0.546875,1.6805412597296605,0.3177195978914425,0.6444814083424566,-0.3350059066482851,0.31586403739110996,0.0
15,razak2014_fig15,v4b,0.5546875,1.6156859771557666,0.2998658053652261,0.6494531137191906,-0.4429388403784136,0.28186431025160147,0.0
15,razak2014_fig15,v4b,0.5625,1.5952490967732977,0.29457489265341347,0.6543815004335316,-0.4178917094065684,0.28435208869212203,0.0
15,razak2014_fig15,v4b,0.5703125,1.5559323205935633,0.2838539688867657,0.6592582133132607,-0.4404889940694337,0.27195507372770344,0.0
15,razak2014_fig15,v4b,0.578125,1.4758651891759973,0.2616135919085533,0.6640755407983735,-0.5785325142492932,0.22573809649182885,0.0
15,razak2014_fig15,v4b,0.5859375,1.4669196319373148,0.2594414501605028,0.668826400597468,-0.49981617651372484,0.23945411740423128,0.0
15,razak2014_fig15,v4b,0.59375,1.4178404886237097,0.24601909347736212,0.6735043215605624,-0.5363292430029742,0.21959753249279834,0.0
15,razak2014_fig15,v4b,0.6015625,1.3926417227568613,0.23934529115050268,0.678103422433013,-0.4948359462031284,0.22043986388037043,0.0
15,razak2014_fig15,v4b,0.609375,1.3707650768892579,0.23366536195125953,0.6826183881157752,-0.437370015447927,0.22455364208733697,0.0
15,razak2014_fig15,v4b,0.6171875,1.3287661316063906,0.22254914800895348,0.6870444440112891,-0.43880990252108526,0.2113704301219102,0.0
15,razak2014_fig15,v4b,0.625,1.2967155410849034,0.2142496373083994,0.6913773289838704,-0.404945729471178,0.2069779628102013,0.0
15,razak2014_fig15,v4b,0.6328125,1.2417279965591694,0.19965910839353854,0.6956132674105306,-0.4431455355144311,0.18225146095493835,0.0
15,razak2014_fig15,v4b,0.640625,1.1917819400803826,0.18629581771803017,0.6997489407442051,-0.46393891418837807,0.1617553611346103,0.0
15,razak2014_fig15,v4b,0.6484375,1.1430244077308225,0.17293294164708486,0.7037814589577871,-0.48027251222350775,0.1420579550756843,0.0
15,razak2014_fig15,v4b,0.65625,1.1016915098374669,0.16093053980673874,0.7077083321851748,-0.4713590376932161,0.1286840745111005,0.0
15,razak2014_fig15,v4b,0.6640625,1.0583707279834647,0.14777340220688748,0.7115274428256526,-0.4691067047297201,0.11327442818516115,0.0
15,razak2014_fig15,v4b,0.671875,1.0151210382568876,0.13362254267835838,0.7152370183309362,-0.46732551054261867,0.09758627075924758,0.0
15,razak2014_fig15,v4b,0.6796875,0.9835497108856577,0.1212857637374476,0.718835604850668,-0.4250257691619246,0.09200498931924621,0.0
15,razak2014_fig15,v4b,0.6875,0.963173730848104,0.11037712693959874,0.722322041872345,-0.34266330287208635,0.09601908963201788,0.0
15,razak2014_fig15,v4b,0.6953125,0.917469899346286,0.09154683152973475,0.7256954379558597,-0.3525870728468336,0.07742098066358453,0.0
15,razak2014_fig15,v4b,0.703125,0.8803693809448753,0.0727871260368502,0.7289551476311553,-0.3335040074291501,0.0663791304105521,0.0
15,razak2014_fig15,v4b,0.7109375,0.8677475534151919,0.06308432066310951,0.7321007494999765,-0.21715163730104864,0.07812651007241858,0.0
15,razak2014_fig15,v4b,0.71875,0.8231405245920408,0.055929876342072665,0.735132025559326,-0.20479118650344263,0.0656895201223938,0.0
15,razak2014_fig15,v4b,0.7265625,0.7691661660097954,0.05519866091185747,0.7380489417449112,-0.21757134131915548,0.04895613546588825,0.0
15,razak2014_fig15,v4b,0.734375,0.7331135727958782,0.059496262608409026,0.7408516296774381,-0.1618611665451093,0.0491401100930578,0.0
15,razak2014_fig15,v4b,0.7421875,0.6878592024761458,0.061341930914197276,0.7435403695828733,-0.14294248496753845,0.04239241722522778,0.0
15,razak2014_fig15,v4b,0.75,0.6394118301615032,0.062042279474021966,0.7461155743494906,-0.13825019359757287,0.03380700482604235,0.0
15,razak2014_fig15,v4b,0.7578125,0.5906674023508988,0.062199733881948036,0.7485777746793179,-0.13660591636313063,0.0258663768660765,0.0
15,razak2014_fig15,v4b,0.765625,0.5416646875905625,0.06175375434191837,0.7509276052891768,-0.13784309353460816,0.018459254846911206,0.0
15,razak2014_fig15,v4b,0.7734375,0.4950221685764663,0.061158088807709954,0.7531657921164457,-0.1313420336676096,0.013519870708920991,0.0
15,razak2014_fig15,v4b,0.78125,0.44945738329208523,0.060081015588478295,0.7552931404865895,-0.12207099329876321,0.009804937668521333,0.0
15,razak2014_fig15,v4b,0.7890625,0.4046907973133828,0.05842324015632999,0.7573105242029486,-0.11108640208502013,0.006946401454856145,0.0
15,razak2014_fig15,v4b,0.796875,0.36124326229328424,0.05624036890446041,0.7592188755239002,-0.09620597716935471,0.005169503836466674,0.0
15,razak2014_fig15,v4b,0.8046875,0.3178883452873679,0.0533135128777055,0.7610182256041418,-0.08255064482233547,0.0035200085605219932,0.0
15,razak2014_fig15,v4b,0.8125,0.2733702112590992,0.04949763033413841,0.7627012644934421,-0.0755800015790946,0.0012894209131111881,0.0
15,razak2014_fig15,v4b,0.8203125,0.231587787916817,0.04539152270939997,0.7642542697179268,-0.05909728878094523,0.0008708038057076188,0.0
15,razak2014_fig15,v4b,0.828125,0.18843513818988206,0.040381657996566914,0.7656593697442085,-0.05072769420543282,-0.0004899780142925397,0.0
15,razak2014_fig15,v4b,0.8359375,0.14540402089481858,0.034764812151175106,0.7668948440415572,-0.044573522223344104,-0.001740182264415607,0.0
15,razak2014_fig15,v4b,0.84375,0.10439256912231427,0.028816495230599405,0.7679377672655671,-0.03292367168372658,-0.0019261552222042868,0.0
15,razak2014_fig15,v4b,0.8515625,0.06460609532620339,0.02243690029600129,0.7687654217844297,-0.019668363960426104,-0.0017324817778739295,0.0
15,razak2014_fig15,v4b,0.859375,0.025819336248305156,0.015661904068704643,0.7693534168199102,-0.006374991418167476,-0.001294251247054097,0.0
15,razak2014_fig15,v4b,0.8671875,-0.012082636130226268,0.008532034013008694,0.7696793097207089,0.005780345146266355,-0.0007520054337308488,0.0
15,razak2014_fig15,v4b,0.875,-0.04793064252209577,0.001234108444387629,0.7697209509252146,0.021137014008435706,0.00036808058930078006,0.0
15,razak2014_fig15,v4b,0.8828125,-0.08041916529856799,-0.006029149667268608,0.769458144392354,0.044564839057430874,0.002590202488190875,0.0
15,razak2014_fig15,v4b,0.890625,-0.11230964781199262,-0.01349538779161915,0.7688725852631597,0.06322229220628865,0.004510963272927702,0.0
15,razak2014_fig15,v4b,0.8984375,-0.14228421107692285,-0.020940201354811835,0.7679487066862775,0.08195347775189968,0.0067222178720424165,0.0
15,razak2014_fig15,v4b,0.90625,-0.17364846876516632,-0.02859737518542487,0.7666739385530768,0.08568968273496233,0.007680377278958301,0.0
